apple_AbsRel,apple_PSNR,apple_cent,apple_cent_last,apple_cent_t,batch,bg_AbsRel,bg_PSNR,bg_cent,bg_cent_last,bg_cent_t,config,grip_AbsRel,grip_PSNR,grip_cent,grip_cent_last,run,s_per_gen_eval_harness,task,view
0.20240198075771332,18.46778678894043,0.08378362767398358,0.20045141875743866,"[0.06110072135925293, 0.046928904950618744, 0.019341828301548958, 0.019067158922553062, 0.039230432361364365, 0.08521834760904312, 0.07914916425943375, 0.12866927683353424, 0.1586790233850479, 0.20045141875743866]",0,0.06506575644016266,21.0023193359375,0.019277129136025906,0.01950150914490223,"[0.015524286776781082, 0.017432235181331635, 0.016704266890883446, 0.022582538425922394, 0.021857818588614464, 0.0213375985622406, 0.01975908689200878, 0.019566994160413742, 0.018504956737160683, 0.01950150914490223]",T25,0.3348853886127472,12.123729705810547,0.17046933062374592,0.15700240433216095,policy_proxy_6e3200,24.721109223365783,apple,left
0.07483029365539551,17.543060302734375,0.11272150501608849,0.0744171068072319,"[0.13351857662200928, 0.13414886593818665, 0.12226841598749161, 0.12376789003610611, 0.11982455104589462, 0.09127719700336456, 0.13579727709293365, 0.12703010439872742, 0.06516506522893906, 0.0744171068072319]",0,0.09207767248153687,17.103174209594727,0.058106211572885515,0.057686302810907364,"[0.03727269545197487, 0.06671680510044098, 0.04576294869184494, 0.05629313737154007, 0.06303075700998306, 0.06940781325101852, 0.06502243131399155, 0.06273678690195084, 0.05713243782520294, 0.057686302810907364]",T25,0.3327692151069641,7.900162696838379,0.4327269345521927,0.3351922035217285,policy_proxy_6e3200,24.721109223365783,apple,right
0.3172560930252075,14.144206047058105,0.29939754456281664,0.554318368434906,"[0.04745687544345856, 0.042792145162820816, 0.06382222473621368, 0.033054169267416, 0.15299095213413239, 0.7524998188018799, 0.8160719275474548, 0.4668530821800232, 0.06411588191986084, 0.554318368434906]",1,0.1290728896856308,18.086196899414062,0.06420017629861832,0.09665437787771225,"[0.023925544694066048, 0.0251459963619709, 0.025754759088158607, 0.0478605218231678, 0.06025835499167442, 0.05832313001155853, 0.08557400852441788, 0.10871972143650055, 0.10978534817695618, 0.09665437787771225]",T25,0.2512427270412445,14.070074081420898,0.13706190120428802,0.17534713447093964,policy_proxy_6e3200,24.721109223365783,apple,left
0.2072906345129013,13.417299270629883,0.3835524519284566,0.37337470054626465,"[None, None, None, None, 0.12127685546875, 0.4849468171596527, 0.23157063126564026, 0.5491493344306946, 0.5409963726997375, 0.37337470054626465]",1,0.033906444907188416,23.180633544921875,0.0219562366604805,0.026581929996609688,"[0.02086944505572319, 0.013859877362847328, 0.020331667736172676, 0.03482504189014435, 0.03215877711772919, 0.0215839184820652, 0.02111985720694065, 0.013120152987539768, 0.015111698769032955, 0.026581929996609688]",T25,0.06022638827562332,16.78253936767578,0.11455544652417302,0.2827540338039398,policy_proxy_6e3200,24.721109223365783,apple,right
0.35729923844337463,13.141473770141602,0.235153491795063,0.39949387311935425,"[0.04844659939408302, 0.054835569113492966, 0.04430393502116203, 0.07397880405187607, 0.6410270929336548, 0.6665140986442566, 0.30148255825042725, 0.0612519346177578, 0.06020045280456543, 0.39949387311935425]",2,0.16177481412887573,18.297977447509766,0.04519831221550703,0.026780158281326294,"[0.04067976027727127, 0.04712837189435959, 0.02419898845255375, 0.028645329177379608, 0.029091063886880875, 0.040996771305799484, 0.07707780599594116, 0.08030539751052856, 0.05707947537302971, 0.026780158281326294]",T25,0.4862338900566101,13.956026077270508,0.21663610488176346,0.06812281906604767,policy_proxy_6e3200,24.721109223365783,apple,left
0.21323859691619873,10.712230682373047,0.183798984107044,0.21140126883983612,"[0.08618061989545822, 0.09184785187244415, 0.044739145785570145, None, 0.4636634588241577, 0.0630456730723381, 0.45789480209350586, 0.06488719582557678, 0.17053084075450897, 0.21140126883983612]",2,0.06457296013832092,20.942800521850586,0.041095397993922235,0.04461337998509407,"[0.0413154698908329, 0.0372220054268837, 0.04791560024023056, 0.042323037981987, 0.02697901427745819, 0.033542122691869736, 0.04236489534378052, 0.04728185757994652, 0.047396596521139145, 0.04461337998509407]",T25,0.10920999199151993,12.122554779052734,0.13111334070563316,0.18607297539710999,policy_proxy_6e3200,24.721109223365783,apple,right
0.0377466194331646,17.74750518798828,0.034447360783815384,0.05810977518558502,"[0.032478515058755875, 0.02590295486152172, 0.022676046937704086, 0.025204705074429512, 0.020211664959788322, 0.03147413209080696, 0.02294539473950863, 0.04626625403761864, 0.059204164892435074, 0.05810977518558502]",3,0.04642646014690399,20.035930633544922,0.015617029648274184,0.014982889406383038,"[0.014028534293174744, 0.018829748034477234, 0.013665221631526947, 0.0156538262963295, 0.02272677607834339, 0.009733965620398521, 0.011725837364792824, 0.017976444214582443, 0.016847053542733192, 0.014982889406383038]",T25,0.1350575089454651,15.821134567260742,0.05647277301177382,0.2340971976518631,policy_proxy_6e3200,24.721109223365783,apple,left
0.09674665331840515,13.204354286193848,0.05407162755727768,0.051098231226205826,"[0.06470387428998947, 0.05508797615766525, None, None, 0.0494355745613575, None, None, None, 0.05003248155117035, 0.051098231226205826]",3,0.07891904562711716,18.918710708618164,0.035571571253240106,0.04371504485607147,"[0.02182241901755333, 0.02309495396912098, 0.028041139245033264, 0.03217155113816261, 0.03294302895665169, 0.03476788476109505, 0.03531540930271149, 0.04570399224758148, 0.058140289038419724, 0.04371504485607147]",T25,0.10261907428503036,18.046443939208984,0.04441473074257374,0.052972014993429184,policy_proxy_6e3200,24.721109223365783,apple,right
0.5160077214241028,10.871038436889648,0.2613740571671062,0.19953684508800507,"[None, 0.7613093256950378, 0.14199334383010864, 0.366532564163208, 0.07346803694963455, 0.1647818237543106, 0.12302263081073761, 0.2468823939561844, 0.2748395502567291, 0.19953684508800507]",4,0.04940333217382431,21.737972259521484,0.016067821625620128,0.022050701081752777,"[0.009337468072772026, 0.009765568189322948, 0.009369845502078533, 0.009037096984684467, 0.009264512918889523, 0.014787147752940655, 0.023000545799732208, 0.02772112935781479, 0.02634420059621334, 0.022050701081752777]",T25,0.4073481261730194,11.088308334350586,0.1766131415963173,0.30803850293159485,policy_proxy_6e3200,24.721109223365783,apple,left
0.27479615807533264,12.66431999206543,0.3265284886583686,0.12804797291755676,"[0.48384010791778564, 0.6314293742179871, 0.6490869522094727, 0.2610182762145996, 0.13469427824020386, 0.01990506611764431, 0.23909516632556915, 0.2856691777706146, 0.4324985146522522, 0.12804797291755676]",4,0.06957152485847473,20.869632720947266,0.051742995530366896,0.038080066442489624,"[0.0515298992395401, 0.04853175953030586, 0.03946385905146599, 0.07822079211473465, 0.08871384710073471, 0.04744280129671097, 0.0443236343562603, 0.038947638124227524, 0.04217565804719925, 0.038080066442489624]",T25,0.27042677998542786,13.744521141052246,0.1893679343163967,0.13470537960529327,policy_proxy_6e3200,24.721109223365783,apple,right
0.049464158713817596,17.9141788482666,0.03026327517415796,0.03557392582297325,"[0.02589036151766777, 0.02978440746665001, 0.02987775206565857, 0.02856254018843174, 0.032501935958862305, 0.029652003198862076, 0.03557392582297325, None, None, None]",5,0.04839286953210831,21.639949798583984,0.03572102542966604,0.02864173986017704,"[0.029833998531103134, 0.03786369040608406, 0.043514057993888855, 0.0394420400261879, 0.032791003584861755, 0.03889177739620209, 0.038293272256851196, 0.034528616815805435, 0.03341005742549896, 0.02864173986017704]",T25,0.15952156484127045,17.174144744873047,0.08079824354499579,0.04175170511007309,policy_proxy_6e3200,24.721109223365783,apple,left
0.03625627979636192,18.778335571289062,0.08660217747092247,0.08201422542333603,"[0.08562149852514267, 0.08714549988508224, 0.08595851808786392, 0.0864594504237175, 0.08743446320295334, 0.08551578968763351, 0.08886382728815079, 0.08840948343276978, 0.08859901875257492, 0.08201422542333603]",5,0.07247292995452881,21.613571166992188,0.04970803111791611,0.04732454940676689,"[0.0410776250064373, 0.04949384555220604, 0.051932621747255325, 0.0562894344329834, 0.05161333456635475, 0.059062689542770386, 0.0487651526927948, 0.048194870352745056, 0.04332618787884712, 0.04732454940676689]",T25,0.1320137232542038,14.9107027053833,0.08702748343348503,0.06736284494400024,policy_proxy_6e3200,24.721109223365783,apple,right
0.26000526547431946,17.233139038085938,0.1437851008027792,0.12469250708818436,"[0.03838241472840309, 0.0926908552646637, 0.08522383868694305, 0.16488438844680786, 0.16987983882427216, 0.16876333951950073, 0.17175059020519257, 0.1701030433177948, 0.25148019194602966, 0.12469250708818436]",6,0.08344360440969467,21.140701293945312,0.020836923830211164,0.03757214918732643,"[0.02210623025894165, 0.021212873980402946, 0.01934938132762909, 0.014820514246821404, 0.013276397250592709, 0.015534148551523685, 0.010301563888788223, 0.016305847093462944, 0.03789013251662254, 0.03757214918732643]",T25,0.49685871601104736,12.069197654724121,0.21058581955730915,0.08066090941429138,policy_proxy_6e3200,24.721109223365783,apple,left
